id,created_time,latency,service_time,done,times_forwarded
508,6.3500000000000565,0.0519999999999996,0.052,True,1
510,6.375000000000057,0.03300000000000036,0.033,True,1
509,6.362500000000057,0.04999999999999982,0.05,True,1
512,6.400000000000057,0.027000000000000135,0.027,True,1
513,6.412500000000057,0.025000000000000355,0.025,True,1
511,6.387500000000057,0.06299999999999972,0.063,True,1
514,6.4250000000000576,0.03000000000000025,0.03,True,1
515,6.437500000000058,0.04800000000000004,0.048,True,1
516,6.450000000000058,0.040000000000000036,0.04,True,1
517,6.462500000000058,0.02799999999999958,0.028,True,1
518,6.475000000000058,0.04300000000000015,0.043,True,1
519,6.487500000000058,0.038000000000000256,0.038,True,1
520,6.500000000000059,0.0389999999999997,0.039,True,1
521,6.512500000000059,0.0519999999999996,0.052,True,1
523,6.537500000000059,0.03300000000000036,0.033,True,1
524,6.550000000000059,0.0259999999999998,0.026,True,1
522,6.525000000000059,0.06700000000000017,0.067,True,1
525,6.5625000000000595,0.041999999999999815,0.042,True,1
526,6.57500000000006,0.040000000000000036,0.04,True,1
529,6.61250000000006,0.027000000000000135,0.027,True,1
528,6.60000000000006,0.04800000000000004,0.048,True,1
530,6.62500000000006,0.041999999999999815,0.042,True,1
527,6.58750000000006,0.08800000000000008,0.088,True,1
533,6.662500000000061,0.03500000000000014,0.035,True,1
531,6.637500000000061,0.06299999999999972,0.063,True,1
534,6.675000000000061,0.03000000000000025,0.03,True,1
532,6.650000000000061,0.05799999999999983,0.058,True,1
535,6.687500000000061,0.04100000000000037,0.041,True,1
536,6.7000000000000615,0.04499999999999993,0.045,True,1
537,6.712500000000062,0.04999999999999982,0.05,True,1
539,6.737500000000062,0.03399999999999981,0.034,True,1
538,6.725000000000062,0.04800000000000004,0.048,True,1
541,6.762500000000062,0.03599999999999959,0.036,True,1
542,6.7750000000000625,0.03599999999999959,0.036,True,1
540,6.750000000000062,0.06599999999999984,0.066,True,1
543,6.787500000000063,0.040000000000000036,0.04,True,1
544,6.800000000000063,0.0389999999999997,0.039,True,1
545,6.812500000000063,0.04699999999999971,0.047,True,1
546,6.825000000000063,0.03699999999999992,0.037,True,1
547,6.837500000000063,0.03000000000000025,0.03,True,1
548,6.850000000000064,0.02799999999999958,0.028,True,1
549,6.862500000000064,0.040000000000000036,0.04,True,1
550,6.875000000000064,0.03300000000000036,0.033,True,1
552,6.900000000000064,0.03000000000000025,0.03,True,1
551,6.887500000000064,0.04800000000000004,0.048,True,1
554,6.925000000000065,0.025000000000000355,0.025,True,1
553,6.9125000000000645,0.04499999999999993,0.045,True,1
555,6.937500000000065,0.04900000000000038,0.049,True,1
556,6.950000000000065,0.03699999999999992,0.037,True,1
558,6.975000000000065,0.027000000000000135,0.027,True,1
557,6.962500000000065,0.04699999999999971,0.047,True,1
559,6.9875000000000655,0.0389999999999997,0.039,True,1
560,7.000000000000066,0.03699999999999992,0.037,True,1
561,7.012500000000066,0.03200000000000003,0.032,True,1
562,7.025000000000066,0.04800000000000004,0.048,True,1
563,7.037500000000066,0.043999999999999595,0.044,True,1
564,7.050000000000066,0.04900000000000038,0.049,True,1
565,7.062500000000067,0.038000000000000256,0.038,True,1
567,7.087500000000067,0.030999999999999694,0.031,True,1
566,7.075000000000067,0.051000000000000156,0.051,True,1
568,7.100000000000067,0.05600000000000005,0.056,True,1
569,7.112500000000067,0.04600000000000026,0.046,True,1
572,7.150000000000068,0.025000000000000355,0.025,True,1
570,7.1250000000000675,0.057000000000000384,0.057,True,1
571,7.137500000000068,0.04999999999999982,0.05,True,1
573,7.162500000000068,0.03599999999999959,0.036,True,1
574,7.175000000000068,0.04999999999999982,0.05,True,1
576,7.200000000000069,0.02799999999999958,0.028,True,1
575,7.187500000000068,0.04999999999999982,0.05,True,1
578,7.225000000000069,0.03500000000000014,0.035,True,1
579,7.237500000000069,0.03599999999999959,0.036,True,1
577,7.212500000000069,0.06299999999999972,0.063,True,1
580,7.250000000000069,0.04699999999999971,0.047,True,1
581,7.2625000000000695,0.043999999999999595,0.044,True,1
582,7.27500000000007,0.040000000000000036,0.04,True,1
584,7.30000000000007,0.022999999999999687,0.023,True,1
583,7.28750000000007,0.04300000000000015,0.043,True,1
585,7.31250000000007,0.03300000000000036,0.033,True,1
586,7.32500000000007,0.03699999999999992,0.037,True,1
587,7.3375000000000705,0.038000000000000256,0.038,True,1
588,7.350000000000071,0.030999999999999694,0.031,True,1
590,7.375000000000071,0.0259999999999998,0.026,True,1
591,7.387500000000071,0.02799999999999958,0.028,True,1
589,7.362500000000071,0.05999999999999961,0.06,True,1
592,7.400000000000071,0.04699999999999971,0.047,True,1
593,7.412500000000072,0.040000000000000036,0.04,True,1
594,7.425000000000072,0.028999999999999915,0.029,True,1
595,7.437500000000072,0.03300000000000036,0.033,True,1
596,7.450000000000072,0.03500000000000014,0.035,True,1
597,7.462500000000072,0.03399999999999981,0.034,True,1
598,7.4750000000000725,0.043999999999999595,0.044,True,1
600,7.500000000000073,0.03000000000000025,0.03,True,1
599,7.487500000000073,0.04499999999999993,0.045,True,1
601,7.512500000000073,0.025000000000000355,0.025,True,1
602,7.525000000000073,0.04100000000000037,0.041,True,1
603,7.537500000000073,0.030999999999999694,0.031,True,1
604,7.5500000000000735,0.0389999999999997,0.039,True,1
605,7.562500000000074,0.038000000000000256,0.038,True,1
606,7.575000000000074,0.04300000000000015,0.043,True,1
608,7.600000000000074,0.02400000000000002,0.024,True,1
607,7.587500000000074,0.04100000000000037,0.041,True,1
609,7.612500000000074,0.03599999999999959,0.036,True,1
610,7.625000000000075,0.04800000000000004,0.048,True,1
611,7.637500000000075,0.043999999999999595,0.044,True,1
613,7.662500000000075,0.03200000000000003,0.032,True,1
612,7.650000000000075,0.04499999999999993,0.045,True,1
615,7.6875000000000755,0.02799999999999958,0.028,True,1
614,7.675000000000075,0.04300000000000015,0.043,True,1
616,7.700000000000076,0.04600000000000026,0.046,True,1
617,7.712500000000076,0.04499999999999993,0.045,True,1
618,7.725000000000076,0.041999999999999815,0.042,True,1
620,7.750000000000076,0.03500000000000014,0.035,True,1
621,7.762500000000077,0.040000000000000036,0.04,True,1
619,7.737500000000076,0.06799999999999962,0.068,True,1
622,7.775000000000077,0.03300000000000036,0.033,True,1
623,7.787500000000077,0.05900000000000016,0.059,True,1
624,7.800000000000077,0.04800000000000004,0.048,True,1
625,7.812500000000077,0.043999999999999595,0.044,True,1
626,7.8250000000000774,0.041999999999999815,0.042,True,1
627,7.837500000000078,0.04300000000000015,0.043,True,1
628,7.850000000000078,0.0389999999999997,0.039,True,1
629,7.862500000000078,0.03399999999999981,0.034,True,1
630,7.875000000000078,0.038000000000000256,0.038,True,1
631,7.887500000000078,0.03200000000000003,0.032,True,1
632,7.9000000000000785,0.04100000000000037,0.041,True,1
633,7.912500000000079,0.052999999999999936,0.053,True,1
634,7.925000000000079,0.04300000000000015,0.043,True,1
635,7.937500000000079,0.038000000000000256,0.038,True,1
636,7.950000000000079,0.03500000000000014,0.035,True,1
637,7.962500000000079,0.022999999999999687,0.023,True,1
638,7.97500000000008,0.04499999999999993,0.045,True,1
639,7.98750000000008,0.0420000000000007,0.042,True,1
640,8.00000000000008,0.04499999999999993,0.045,True,1
641,8.01250000000008,0.053000000000000824,0.053,True,1
643,8.037500000000078,0.038000000000000256,0.038,True,1
642,8.025000000000079,0.06199999999999939,0.062,True,1
644,8.050000000000077,0.041999999999999815,0.042,True,1
645,8.062500000000076,0.03200000000000003,0.032,True,1
646,8.075000000000076,0.041999999999999815,0.042,True,1
647,8.087500000000075,0.0470000000000006,0.047,True,1
649,8.112500000000074,0.025000000000000355,0.025,True,1
648,8.100000000000074,0.04800000000000004,0.048,True,1
650,8.125000000000073,0.04499999999999993,0.045,True,1
651,8.137500000000072,0.032999999999999474,0.033,True,1
652,8.150000000000071,0.04100000000000037,0.041,True,1
653,8.16250000000007,0.02999999999999936,0.03,True,1
654,8.17500000000007,0.04800000000000004,0.048,True,1
656,8.200000000000069,0.026999999999999247,0.027,True,1
655,8.18750000000007,0.04400000000000048,0.044,True,1
657,8.212500000000068,0.05000000000000071,0.05,True,1
658,8.225000000000067,0.041999999999999815,0.042,True,1
659,8.237500000000066,0.04100000000000037,0.041,True,1
660,8.250000000000066,0.04400000000000048,0.044,True,1
663,8.287500000000064,0.034000000000000696,0.034,True,1
662,8.275000000000064,0.05000000000000071,0.05,True,1
661,8.262500000000065,0.06799999999999962,0.068,True,1
665,8.312500000000062,0.03200000000000003,0.032,True,1
664,8.300000000000063,0.06099999999999994,0.061,True,1
666,8.325000000000061,0.04100000000000037,0.041,True,1
667,8.33750000000006,0.03999999999999915,0.04,True,1
668,8.35000000000006,0.034000000000000696,0.034,True,1
669,8.36250000000006,0.041999999999999815,0.042,True,1
670,8.375000000000059,0.04100000000000037,0.041,True,1
671,8.387500000000058,0.04499999999999993,0.045,True,1
672,8.400000000000057,0.03500000000000014,0.035,True,1
673,8.412500000000056,0.034000000000000696,0.034,True,1
674,8.425000000000056,0.03700000000000081,0.037,True,1
675,8.437500000000055,0.041999999999999815,0.042,True,1
677,8.462500000000054,0.031000000000000583,0.031,True,1
676,8.450000000000054,0.04800000000000004,0.048,True,1
678,8.475000000000053,0.045999999999999375,0.046,True,1
679,8.487500000000052,0.04400000000000048,0.044,True,1
680,8.500000000000052,0.04100000000000037,0.041,True,1
681,8.51250000000005,0.0389999999999997,0.039,True,1
682,8.52500000000005,0.03500000000000014,0.035,True,1
683,8.53750000000005,0.022999999999999687,0.023,True,1
684,8.550000000000049,0.045999999999999375,0.046,True,1
685,8.562500000000048,0.04100000000000037,0.041,True,1
687,8.587500000000047,0.023999999999999133,0.024,True,1
686,8.575000000000047,0.05599999999999916,0.056,True,1
689,8.612500000000045,0.02800000000000047,0.028,True,1
688,8.600000000000046,0.04400000000000048,0.044,True,1
691,8.637500000000044,0.031000000000000583,0.031,True,1
690,8.625000000000044,0.04400000000000048,0.044,True,1
692,8.650000000000043,0.026999999999999247,0.027,True,1
693,8.662500000000042,0.03200000000000003,0.032,True,1
694,8.675000000000042,0.04800000000000004,0.048,True,1
695,8.68750000000004,0.05000000000000071,0.05,True,1
697,8.71250000000004,0.026999999999999247,0.027,True,1
696,8.70000000000004,0.05599999999999916,0.056,True,1
698,8.725000000000039,0.041999999999999815,0.042,True,1
699,8.737500000000038,0.031000000000000583,0.031,True,1
700,8.750000000000037,0.05400000000000027,0.054,True,1
701,8.762500000000037,0.045999999999999375,0.046,True,1
702,8.775000000000036,0.03700000000000081,0.037,True,1
705,8.812500000000034,0.02800000000000047,0.028,True,1
703,8.787500000000035,0.06300000000000061,0.063,True,1
704,8.800000000000034,0.0519999999999996,0.052,True,1
706,8.825000000000033,0.03700000000000081,0.037,True,1
707,8.837500000000032,0.032999999999999474,0.033,True,1
709,8.862500000000031,0.04100000000000037,0.041,True,1
708,8.850000000000032,0.06099999999999994,0.061,True,1
710,8.87500000000003,0.038000000000000256,0.038,True,1
711,8.88750000000003,0.04100000000000037,0.041,True,1
712,8.900000000000029,0.03500000000000014,0.035,True,1
713,8.912500000000028,0.03599999999999959,0.036,True,1
714,8.925000000000027,0.0389999999999997,0.039,True,1
715,8.937500000000027,0.032999999999999474,0.033,True,1
716,8.950000000000026,0.02999999999999936,0.03,True,1
718,8.975000000000025,0.038000000000000256,0.038,True,1
719,8.987500000000024,0.026999999999999247,0.027,True,1
717,8.962500000000025,0.05599999999999916,0.056,True,1
721,9.012500000000022,0.03999999999999915,0.04,True,1
722,9.025000000000022,0.04100000000000037,0.041,True,1
720,9.000000000000023,0.06799999999999962,0.068,True,1
723,9.037500000000021,0.0519999999999996,0.052,True,1
724,9.05000000000002,0.045999999999999375,0.046,True,1
725,9.06250000000002,0.03599999999999959,0.036,True,1
726,9.075000000000019,0.0470000000000006,0.047,True,1
728,9.100000000000017,0.0389999999999997,0.039,True,1
729,9.112500000000017,0.03599999999999959,0.036,True,1
730,9.125000000000016,0.0259999999999998,0.026,True,1
727,9.087500000000018,0.07499999999999929,0.075,True,1
732,9.150000000000015,0.02999999999999936,0.03,True,1
731,9.137500000000015,0.0470000000000006,0.047,True,1
735,9.187500000000012,0.025000000000000355,0.025,True,1
733,9.162500000000014,0.05000000000000071,0.05,True,1
734,9.175000000000013,0.038000000000000256,0.038,True,1
736,9.200000000000012,0.02800000000000047,0.028,True,1
737,9.212500000000011,0.028999999999999915,0.029,True,1
739,9.23750000000001,0.026999999999999247,0.027,True,1
738,9.22500000000001,0.05000000000000071,0.05,True,1
740,9.250000000000009,0.0470000000000006,0.047,True,1
742,9.275000000000007,0.026999999999999247,0.027,True,1
741,9.262500000000008,0.03999999999999915,0.04,True,1
743,9.287500000000007,0.03200000000000003,0.032,True,1
745,9.312500000000005,0.022999999999999687,0.023,True,1
744,9.300000000000006,0.04899999999999949,0.049,True,1
747,9.337500000000004,0.02999999999999936,0.03,True,1
746,9.325000000000005,0.05599999999999916,0.056,True,1
748,9.350000000000003,0.03200000000000003,0.032,True,1
750,9.375000000000002,0.023999999999999133,0.024,True,1
751,9.387500000000001,0.028999999999999915,0.029,True,1
749,9.362500000000002,0.05599999999999916,0.056,True,1
752,9.4,0.031000000000000583,0.031,True,1
753,9.4125,0.04299999999999926,0.043,True,1
754,9.424999999999999,0.0389999999999997,0.039,True,1
755,9.437499999999998,0.04299999999999926,0.043,True,1
756,9.449999999999998,0.04299999999999926,0.043,True,1
757,9.462499999999997,0.0470000000000006,0.047,True,1
759,9.487499999999995,0.032999999999999474,0.033,True,1
758,9.474999999999996,0.04899999999999949,0.049,True,1
760,9.499999999999995,0.031000000000000583,0.031,True,1
761,9.512499999999994,0.032999999999999474,0.033,True,1
762,9.524999999999993,0.03999999999999915,0.04,True,1
764,9.549999999999992,0.034000000000000696,0.034,True,1
763,9.537499999999993,0.05400000000000027,0.054,True,1
766,9.57499999999999,0.026999999999999247,0.027,True,1
765,9.562499999999991,0.051000000000000156,0.051,True,1
767,9.58749999999999,0.031000000000000583,0.031,True,1
768,9.599999999999989,0.038000000000000256,0.038,True,1
770,9.624999999999988,0.032999999999999474,0.033,True,1
769,9.612499999999988,0.04800000000000004,0.048,True,1
771,9.637499999999987,0.038000000000000256,0.038,True,1
773,9.662499999999985,0.028999999999999915,0.029,True,1
772,9.649999999999986,0.04400000000000048,0.044,True,1
774,9.674999999999985,0.032999999999999474,0.033,True,1
775,9.687499999999984,0.04100000000000037,0.041,True,1
776,9.699999999999983,0.04800000000000004,0.048,True,1
777,9.712499999999983,0.038000000000000256,0.038,True,1
778,9.724999999999982,0.02800000000000047,0.028,True,1
779,9.737499999999981,0.04299999999999926,0.043,True,1
780,9.74999999999998,0.031000000000000583,0.031,True,1
781,9.76249999999998,0.038000000000000256,0.038,True,1
782,9.774999999999979,0.0470000000000006,0.047,True,1
783,9.787499999999978,0.0389999999999997,0.039,True,1
784,9.799999999999978,0.02999999999999936,0.03,True,1
786,9.824999999999976,0.02800000000000047,0.028,True,1
785,9.812499999999977,0.05000000000000071,0.05,True,1
787,9.837499999999975,0.034000000000000696,0.034,True,1
788,9.849999999999975,0.03200000000000003,0.032,True,1
789,9.862499999999974,0.04800000000000004,0.048,True,1
790,9.874999999999973,0.04499999999999993,0.045,True,1
792,9.899999999999972,0.03599999999999959,0.036,True,1
791,9.887499999999973,0.058999999999999275,0.059,True,1
793,9.912499999999971,0.03500000000000014,0.035,True,1
794,9.92499999999997,0.04400000000000048,0.044,True,1
795,9.93749999999997,0.03500000000000014,0.035,True,1
796,9.949999999999969,0.034000000000000696,0.034,True,1
798,9.974999999999968,0.038000000000000256,0.038,True,1
799,9.987499999999967,0.02800000000000047,0.028,True,1
797,9.962499999999968,0.06600000000000072,0.066,True,1
800,9.999999999999966,0.04299999999999926,0.043,True,1
801,10.012499999999966,0.0389999999999997,0.039,True,1
802,10.024999999999965,0.026999999999999247,0.027,True,1
803,10.037499999999964,0.025000000000000355,0.025,True,1
